patric_id	locus_tag	product	gene
742741.3.peg.1440	HMPREF9475_01443	Oligopeptide ABC transporter%2C permease protein OppB (TC 3.A.1.5.1)	
742741.3.peg.1442	HMPREF9475_01444	Myo-inositol 2-dehydrogenase (EC 1.1.1.18)	
742741.3.peg.1443	HMPREF9475_01445	Transcriptional regulator%2C LysR family	
742741.3.peg.1444	HMPREF9475_01446	hypothetical protein	
742741.3.peg.1445	HMPREF9475_01447	Histidine permease YuiF	
742741.3.peg.1446	HMPREF9475_00877	hypothetical protein	
742741.3.peg.1447	HMPREF9475_00878	hypothetical protein	
742741.3.peg.1448	HMPREF9475_00879	hypothetical protein	
742741.3.peg.145	HMPREF9475_00269	ABC transporter%2C substrate-binding protein (cluster 11%2C riboflavin/purine nucleoside/unknown)	
742741.3.peg.1450	HMPREF9475_00880	hypothetical protein	
742741.3.peg.1451	HMPREF9475_00881	Radical SAM domain protein	
742741.3.peg.1452	HMPREF9475_00882	hypothetical protein	
742741.3.peg.1453	HMPREF9475_00883	hypothetical protein	
742741.3.peg.1454	HMPREF9475_00884	Uncharacterized flavin-containing protein YtfP	
742741.3.peg.1455	HMPREF9475_00885	Cytidylate kinase (EC 2.7.4.25)	
742741.3.peg.1456	HMPREF9475_00886	4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.7.4)	
742741.3.peg.1457	HMPREF9475_00887	SSU ribosomal protein S1p	
742741.3.peg.1458	HMPREF9475_00888	Transcriptional regulator%2C PadR family	
742741.3.peg.1459	HMPREF9475_00889	hypothetical protein	
742741.3.peg.1460	HMPREF9475_00890	hypothetical protein	
742741.3.peg.1461	HMPREF9475_00891	Retron-type RNA-directed DNA polymerase (EC 2.7.7.49)	
742741.3.peg.1462	HMPREF9475_00892	Two-component transcriptional response regulator%2C LuxR family	
742741.3.peg.1463	HMPREF9475_00893	hypothetical protein	
742741.3.peg.1464	HMPREF9475_00894	Cobalt-precorrin-5B (C1)-methyltransferase (EC 2.1.1.195)	
742741.3.peg.1465	HMPREF9475_00895	Cobalt-precorrin-4 C(11)-methyltransferase (EC 2.1.1.271)	
742741.3.peg.1466	HMPREF9475_00896	Cobalt-precorrin 5A hydrolase (EC 3.7.1.12)	
742741.3.peg.1467	HMPREF9475_00897	Cobalt-precorrin-3 C(17)-methyltransferase (EC 2.1.1.272)	
742741.3.peg.1468	HMPREF9475_00898	Cobalt-precorrin-6A reductase (EC 1.3.1.106) / Cobalt-precorrin-7 (C5)-methyltransferase (EC 2.1.1.289) / Cobalt-precorrin-6B C15-methyltransferase [decarboxylating] (EC 2.1.1.196)	
742741.3.peg.1469	HMPREF9475_00899	Cobyrinic acid a%2Cc-diamide synthetase (EC 6.3.5.11)	
742741.3.peg.147	HMPREF9475_00270	Bis-ABC ATPase YbiT	
742741.3.peg.1470	HMPREF9475_00900	tRNA-dihydrouridine synthase BT3326	
742741.3.peg.1471	HMPREF9475_00901	Oligopeptide ABC transporter%2C permease protein OppB (TC 3.A.1.5.1)	
742741.3.peg.1472	HMPREF9475_00902	Oligopeptide ABC transporter%2C permease protein OppC (TC 3.A.1.5.1)	
742741.3.peg.1473	HMPREF9475_00903	Oligopeptide ABC transporter%2C ATP-binding protein OppD (TC 3.A.1.5.1)	
742741.3.peg.1474	HMPREF9475_00904	Oligopeptide ABC transporter%2C ATP-binding protein OppF (TC 3.A.1.5.1)	
742741.3.peg.1475	HMPREF9475_00905	Oligopeptide ABC transporter%2C substrate-binding protein OppA (TC 3.A.1.5.1)	
742741.3.peg.1477	HMPREF9475_00906	hypothetical protein	
742741.3.peg.148	HMPREF9475_00271	hypothetical protein	
742741.3.peg.1480	HMPREF9475_00907	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase (EC 2.4.2.21)	
742741.3.peg.1481	HMPREF9475_00908	Adenosylcobinamide kinase (EC 2.7.1.156) / Adenosylcobinamide-phosphate guanylyltransferase (EC 2.7.7.62)	
742741.3.peg.1482	HMPREF9475_00909	Cobalamin synthase (EC 2.7.8.26)	
742741.3.peg.1483	HMPREF9475_00910	Uncharacterized protein YaeR with similarity to glyoxylase family	
742741.3.peg.1484	HMPREF9475_00911	hypothetical protein	
742741.3.peg.1485	HMPREF9475_00912	Adenosylcobinamide-phosphate synthase (EC 6.3.1.10)	
742741.3.peg.1486	HMPREF9475_00913	L-threonine 3-O-phosphate decarboxylase (EC 4.1.1.81)	
742741.3.peg.1487	HMPREF9475_00914	Cobyric acid synthase (EC 6.3.5.10)	
742741.3.peg.1488	HMPREF9475_00915	Cobalt-precorrin-8 methylmutase (EC 5.4.99.60)	
742741.3.peg.1489	HMPREF9475_00916	hypothetical protein	
742741.3.peg.149	HMPREF9475_00272	hypothetical protein	
742741.3.peg.1490	HMPREF9475_00917	Alanyl-tRNA synthetase family protein	
742741.3.peg.1491	HMPREF9475_00918	Uncharacterized UPF0118 membrane protein	
742741.3.peg.1492	HMPREF9475_00919	hypothetical protein	
742741.3.peg.1493	HMPREF9475_00920	hypothetical protein	
742741.3.peg.1494	HMPREF9475_00921	hypothetical protein	
742741.3.peg.1495	HMPREF9475_00922	Porphobilinogen deaminase (EC 2.5.1.61)	
742741.3.peg.1496	HMPREF9475_00923	Uroporphyrinogen-III methyltransferase (EC 2.1.1.107) / Uroporphyrinogen-III synthase (EC 4.2.1.75)	
742741.3.peg.1497	HMPREF9475_00924	FIG00031715: Predicted metal-dependent phosphoesterases (PHP family)	
742741.3.peg.1498	HMPREF9475_00925	uncharacterized protein with VanW-like domain	
742741.3.peg.1499	HMPREF9475_00926	hypothetical protein	
742741.3.peg.15	HMPREF9475_00014	hypothetical protein	
742741.3.peg.150	HMPREF9475_00273	1%2C3-beta-galactosyl-N-acetylhexosamine phosphorylase (EC 2.4.1.211)	
742741.3.peg.1500	HMPREF9475_00927	hypothetical protein	
742741.3.peg.1501	HMPREF9475_00928	hypothetical protein	
742741.3.peg.1502	HMPREF9475_00929	Pyruvate-flavodoxin oxidoreductase	
742741.3.peg.1503	HMPREF9475_00930	hypothetical protein	
742741.3.peg.1504	HMPREF9475_00931	Lysophospholipase (EC 3.1.1.5)%3B Monoglyceride lipase (EC 3.1.1.23)	
742741.3.peg.1505	HMPREF9475_00932	AAA+ ATPase superfamily protein YifB/ComM%2C associated with DNA recombination	
742741.3.peg.1506	HMPREF9475_00933	Rossmann fold nucleotide-binding protein Smf possibly involved in DNA uptake	
742741.3.peg.1507	HMPREF9475_00934	DNA topoisomerase I (EC 5.99.1.2)	
742741.3.peg.1508	HMPREF9475_00935	GTP-sensing transcriptional pleiotropic repressor CodY	
742741.3.peg.1509	HMPREF9475_00936	Arginine/ornithine antiporter ArcD	
742741.3.peg.151	HMPREF9475_00274	hypothetical protein	
742741.3.peg.1510	HMPREF9475_00937	Cytosol nonspecific dipeptidase (EC 3.4.13.18)	
742741.3.peg.1511	HMPREF9475_00938	hypothetical protein	
742741.3.peg.1512	HMPREF9475_00939	hypothetical protein	
742741.3.peg.1513	HMPREF9475_00940	Mobile element protein	
742741.3.peg.1514	HMPREF9475_00941	Mobile element protein	
742741.3.peg.1515	HMPREF9475_00942	hypothetical protein	
742741.3.peg.1516	HMPREF9475_00943	hypothetical protein	
742741.3.peg.1517	HMPREF9475_00944	TRAP-type C4-dicarboxylate transport system%2C large permease component	
742741.3.peg.1518	HMPREF9475_00945	3-oxo-tetronate kinase	
742741.3.peg.1519	HMPREF9475_00946	Na(+)/H(+) antiporter%2C homolog	
742741.3.peg.152	HMPREF9475_00275	hypothetical protein	
742741.3.peg.1520	HMPREF9475_00947	hypothetical protein	
742741.3.peg.1521	HMPREF9475_00948	Amidophosphoribosyltransferase (EC 2.4.2.14)	
742741.3.peg.1522	HMPREF9475_00949	Glutamine synthetase type III%2C GlnN (EC 6.3.1.2)	
742741.3.peg.1523	HMPREF9475_00950	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16)	
742741.3.peg.1526	HMPREF9475_00951	Aspartyl-tRNA synthetase (EC 6.1.1.12) @ Aspartyl-tRNA(Asn) synthetase (EC 6.1.1.23)	
742741.3.peg.1527	HMPREF9475_00952	Aspartyl-tRNA(Asn) amidotransferase subunit C (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit C (EC 6.3.5.7)	
742741.3.peg.1528	HMPREF9475_00953	Aspartyl-tRNA(Asn) amidotransferase subunit A (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit A (EC 6.3.5.7)	
742741.3.peg.1529	HMPREF9475_00954	Aspartyl-tRNA(Asn) amidotransferase subunit B (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit B (EC 6.3.5.7)	
742741.3.peg.153	HMPREF9475_00276	hypothetical protein	
742741.3.peg.1531	HMPREF9475_00955	Rubrerythrin	
742741.3.peg.1533	HMPREF9475_00956	Isoaspartyl aminopeptidase (EC 3.4.19.5) @ Asp-X dipeptidase	
742741.3.peg.1534	HMPREF9475_00957	C4-dicarboxylate anaerobic carrier	
742741.3.peg.1535	HMPREF9475_00958	Replication-associated recombination protein RarA	
742741.3.peg.1536	HMPREF9475_00959	Mobile element protein	
742741.3.peg.1537	HMPREF9475_00960	Methionine ABC transporter ATP-binding protein	
742741.3.peg.1538	HMPREF9475_00961	Methionine ABC transporter permease protein	
742741.3.peg.1539	HMPREF9475_00962	Methionine ABC transporter substrate-binding protein	
742741.3.peg.154	HMPREF9475_00277	Dihydroxyacetone kinase%2C ATP-dependent (EC 2.7.1.29)	
742741.3.peg.1540	HMPREF9475_00963	Peptidase%2C M20/M25/M40 family	
742741.3.peg.1541	HMPREF9475_00964	hypothetical protein	
742741.3.peg.1542	HMPREF9475_00966	Ribokinase (EC 2.7.1.15)	
742741.3.peg.1543	HMPREF9475_00967	hypothetical protein	
742741.3.peg.1544	HMPREF9475_00968	Thiol peroxidase%2C Bcp-type (EC 1.11.1.15)	
742741.3.peg.1545	HMPREF9475_00969	hypothetical protein	
742741.3.peg.1546	HMPREF9475_00970	Uncharacterized transcriptional regulator YozG%2C Cro/CI family	
742741.3.peg.1547	HMPREF9475_00971	hypothetical protein	
742741.3.peg.1549	HMPREF9475_00972	hypothetical protein	
742741.3.peg.155	HMPREF9475_00278	ABC transporter%2C ATP-binding protein (cluster 1%2C maltose/g3p/polyamine/iron)%3B ABC transporter%2C ATP-binding protein (cluster 10%2C nitrate/sulfonate/bicarbonate)	
742741.3.peg.1550	HMPREF9475_00973	hypothetical protein	
742741.3.peg.1551	HMPREF9475_00974	Signal recognition particle associated protein	
742741.3.peg.1552	HMPREF9475_00975	Signal recognition particle protein Ffh	
742741.3.peg.1553	HMPREF9475_00976	SSU ribosomal protein S16p	
742741.3.peg.1554	HMPREF9475_00977	KH domain RNA binding protein YlqC	
742741.3.peg.1555	HMPREF9475_00978	16S rRNA processing protein RimM	
742741.3.peg.1556	HMPREF9475_00979	tRNA (guanine(37)-N(1))-methyltransferase (EC 2.1.1.228)	
742741.3.peg.1557	HMPREF9475_00980	hypothetical protein	
742741.3.peg.1558	HMPREF9475_00981	LSU ribosomal protein L19p	
742741.3.peg.1559	HMPREF9475_00982	Signal peptidase I (EC 3.4.21.89)	
742741.3.peg.156	HMPREF9475_00279	hypothetical protein	
742741.3.peg.1560	HMPREF9475_00983	LSU ribosomal maturation GTPase RbgA (B. subtilis YlqF)	
742741.3.peg.1561	HMPREF9475_00984	Ribonuclease HII (EC 3.1.26.4)	
742741.3.peg.1562	HMPREF9475_00985	UPF0102 protein YraN	
742741.3.peg.1563	HMPREF9475_00986	FIG00003370: Multicopper polyphenol oxidase	
742741.3.peg.1564	HMPREF9475_00987	Small acid-soluble spore protein%2C beta-type SASP	
742741.3.peg.1565	HMPREF9475_00988	16S rRNA (guanine(966)-N(2))-methyltransferase (EC 2.1.1.171)	
742741.3.peg.1566	HMPREF9475_00989	Phosphopantetheine adenylyltransferase (EC 2.7.7.3)	
742741.3.peg.1567	HMPREF9475_00990	FIG00814129: Possible chaperone	
742741.3.peg.1568	HMPREF9475_00991	FIGfam003972: membrane protein	
742741.3.peg.1569	HMPREF9475_00992	Cell wall endopeptidase%2C family M23/M37	
742741.3.peg.157	HMPREF9475_00280	hypothetical protein	
742741.3.peg.1570	HMPREF9475_00993	tRNA/rRNA cytosine-C5-methyltransferase	
742741.3.peg.1571	HMPREF9475_00994	SSU rRNA pseudouridine(516) synthase (EC 5.4.99.19)	
742741.3.peg.1572	HMPREF9475_00995	hypothetical protein	
742741.3.peg.1573	HMPREF9475_00996	UPF0313 [4Fe-4S] protein YgiQ	
742741.3.peg.1574	HMPREF9475_00997	hypothetical protein	
742741.3.peg.1575	HMPREF9475_00998	hypothetical protein	
742741.3.peg.1576	HMPREF9475_00999	LSU rRNA pseudouridine(955/2504/2580) synthase (EC 5.4.99.24)	
742741.3.peg.1577	HMPREF9475_01000	RecU Holliday junction resolvase	
742741.3.peg.1578	HMPREF9475_01001	Tripeptide aminopeptidase (EC 3.4.11.4)	
742741.3.peg.1579	HMPREF9475_01002	Transcriptional regulator%2C AraC family	
742741.3.peg.158	HMPREF9475_00281	hypothetical protein	
742741.3.peg.1580	HMPREF9475_01003	ATP-dependent DNA helicase	
742741.3.peg.1581	HMPREF9475_01004	hypothetical protein	
742741.3.peg.1582	HMPREF9475_01005	hypothetical protein	
742741.3.peg.1584	HMPREF9475_01006	Retron-type RNA-directed DNA polymerase (EC 2.7.7.49)	
742741.3.peg.1585	HMPREF9475_01007	hypothetical protein	
742741.3.peg.1586	HMPREF9475_01008	Transcriptional regulator%2C AcrR family	
742741.3.peg.1587	HMPREF9475_01009	hypothetical protein	
742741.3.peg.1588	HMPREF9475_01010	ABC transporter%2C fused permease protein	
742741.3.peg.1589	HMPREF9475_01011	GGDEF domain protein	
742741.3.peg.1591	HMPREF9475_01012	hypothetical protein	
742741.3.peg.1592	HMPREF9475_01013	hypothetical protein	
742741.3.peg.1593	HMPREF9475_01014	hypothetical protein	
742741.3.peg.1594	HMPREF9475_01015	hypothetical protein	
742741.3.peg.1595	HMPREF9475_01016	Acetyltransferase	
742741.3.peg.1597	HMPREF9475_01017	Transposase	
742741.3.peg.1598	HMPREF9475_01018	hypothetical protein	
742741.3.peg.1599	HMPREF9475_01019	hypothetical protein	
742741.3.peg.16	HMPREF9475_00015	tRNA (guanine(46)-N(7))-methyltransferase (EC 2.1.1.33)	
742741.3.peg.160	HMPREF9475_00282	hypothetical protein	
742741.3.peg.1601	HMPREF9475_01020	hypothetical protein	
742741.3.peg.1605	HMPREF9475_01022	hypothetical protein	
742741.3.peg.1607	HMPREF9475_01023	Acetyltransferase%2C GNAT family	
742741.3.peg.1608	HMPREF9475_01024	Ferredoxin	
742741.3.peg.1609	HMPREF9475_01025	hypothetical protein	
742741.3.peg.161	HMPREF9475_00283	hypothetical protein	
742741.3.peg.1610	HMPREF9475_01026	hypothetical protein	
742741.3.peg.1611	HMPREF9475_01027	hypothetical protein	
742741.3.peg.1613	HMPREF9475_01029	Metal-dependent phosphohydrolase	
742741.3.peg.1614	HMPREF9475_01030	hypothetical protein	
742741.3.peg.1615	HMPREF9475_01031	hypothetical protein	
742741.3.peg.1616	HMPREF9475_01032	hypothetical protein	
742741.3.peg.1617	HMPREF9475_01033	hypothetical protein	
742741.3.peg.1619	HMPREF9475_01034	hypothetical protein	
742741.3.peg.162	HMPREF9475_00284	ABC transporter%2C substrate-binding protein (cluster 1%2C maltose/g3p/polyamine/iron)	
742741.3.peg.1620	HMPREF9475_01035	hypothetical protein	
742741.3.peg.1621	HMPREF9475_01036	Two-component transcriptional response regulator%2C OmpR family	
742741.3.peg.1623	HMPREF9475_01037	hypothetical protein	
742741.3.peg.1624	HMPREF9475_01038	hypothetical protein	
742741.3.peg.1625	HMPREF9475_01039	hypothetical protein	
742741.3.peg.1628	HMPREF9475_01040	hypothetical protein	
742741.3.peg.1629	HMPREF9475_01041	FIG092679: Fe-S oxidoreductase	
742741.3.peg.163	HMPREF9475_00285	ABC transporter%2C permease protein 1 (cluster 1%2C maltose/g3p/polyamine/iron)	
742741.3.peg.1630	HMPREF9475_01042	FIG017108: hypothetical protein	
742741.3.peg.1631	HMPREF9475_01043	Ribonuclease G	
742741.3.peg.1632	HMPREF9475_01044	Multi antimicrobial extrusion protein (Na(+)/drug antiporter)%2C MATE family of MDR efflux pumps	
742741.3.peg.1633	HMPREF9475_01045	LSU ribosomal protein L21p	
742741.3.peg.1634	HMPREF9475_01046	FIG139598: Potential ribosomal protein	
742741.3.peg.1635	HMPREF9475_01047	LSU ribosomal protein L27p	
742741.3.peg.1637	HMPREF9475_01448	Na+/H+ antiporter NhaC	
742741.3.peg.1638	HMPREF9475_01449	hypothetical protein	
742741.3.peg.1639	HMPREF9475_01450	hypothetical protein	
742741.3.peg.164	HMPREF9475_00286	ABC transporter%2C permease protein 2 (cluster 1%2C maltose/g3p/polyamine/iron)	
742741.3.peg.1640	HMPREF9475_01451	hypothetical protein	
742741.3.peg.1641	HMPREF9475_01452	Oligopeptide ABC transporter%2C ATP-binding protein OppD (TC 3.A.1.5.1)	
742741.3.peg.1642	HMPREF9475_01453	hypothetical protein	
742741.3.peg.1643	HMPREF9475_01454	Oligopeptide ABC transporter%2C ATP-binding protein OppF (TC 3.A.1.5.1)	
742741.3.peg.1644	HMPREF9475_01455	ABC transporter%2C permease protein 1 (cluster 5%2C nickel/peptides/opines)	
742741.3.peg.1645	HMPREF9475_01456	ABC transporter%2C substrate-binding protein (cluster 5%2C nickel/peptides/opines)	
742741.3.peg.1647	HMPREF9475_01457	Uncharacterized oxidoreductase YrpG	
742741.3.peg.1648	HMPREF9475_01458	hypothetical protein	
742741.3.peg.1649	HMPREF9475_01459	hypothetical protein	
742741.3.peg.165	HMPREF9475_00287	hypothetical protein	
742741.3.peg.1650	HMPREF9475_01460	hypothetical protein	
742741.3.peg.1651	HMPREF9475_01461	hypothetical protein	
742741.3.peg.1652	HMPREF9475_01462	Maebl	
742741.3.peg.1653	HMPREF9475_01463	hypothetical protein	
742741.3.peg.1654	HMPREF9475_01464	hypothetical protein	
742741.3.peg.1655	HMPREF9475_01465	Oligopeptide ABC transporter%2C ATP-binding protein OppD (TC 3.A.1.5.1)	
742741.3.peg.1656	HMPREF9475_01466	Oligopeptide ABC transporter%2C permease protein OppC (TC 3.A.1.5.1)	
742741.3.peg.1657	HMPREF9475_01467	Oligopeptide ABC transporter%2C ATP-binding protein OppF (TC 3.A.1.5.1)	
742741.3.peg.1658	HMPREF9475_01468	ABC transporter%2C permease protein 1 (cluster 5%2C nickel/peptides/opines)	
742741.3.peg.1659	HMPREF9475_01469	ABC transporter%2C substrate-binding protein (cluster 5%2C nickel/peptides/opines)	
742741.3.peg.166	HMPREF9475_00288	N-acetylhexosamine 1-kinase (EC 2.7.1.162)	
742741.3.peg.1660	HMPREF9475_01470	hypothetical protein	
742741.3.peg.1661	HMPREF9475_01471	hypothetical protein	
742741.3.peg.1662	HMPREF9475_01472	hypothetical protein	
742741.3.peg.1663	HMPREF9475_01473	hypothetical protein	
742741.3.peg.1664	HMPREF9475_01474	Multi antimicrobial extrusion protein (Na(+)/drug antiporter)%2C MATE family of MDR efflux pumps	
742741.3.peg.1665	HMPREF9475_01475	ABC-type antimicrobial peptide transport system%2C permease component	
742741.3.peg.1666	HMPREF9475_01476	hypothetical protein	
742741.3.peg.1667	HMPREF9475_01477	ABC-type antimicrobial peptide transport system%2C ATPase component	
742741.3.peg.1670	HMPREF9475_01818	hypothetical protein	
742741.3.peg.1671	HMPREF9475_01819	Multi antimicrobial extrusion protein (Na(+)/drug antiporter)%2C MATE family of MDR efflux pumps	
742741.3.peg.1672	HMPREF9475_01821	Putative UV-damage repair protein UvrX	
742741.3.peg.1673	HMPREF9475_01822	hypothetical protein	
742741.3.peg.1674	HMPREF9475_01823	Lyzozyme M1 (1%2C4-beta-N-acetylmuramidase) (EC 3.2.1.17)	
742741.3.peg.1675	HMPREF9475_01824	Pyruvate%2Cphosphate dikinase (EC 2.7.9.1)	
742741.3.peg.1676	HMPREF9475_01825	hypothetical protein	
742741.3.peg.1677	HMPREF9475_01826	hypothetical protein	
742741.3.peg.1678	HMPREF9475_01827	hypothetical protein	
742741.3.peg.1679	HMPREF9475_01828	hypothetical protein	
742741.3.peg.168	HMPREF9475_00289	hypothetical protein	
742741.3.peg.1680	HMPREF9475_01829	Metal-dependent hydrolase	
742741.3.peg.1681	HMPREF9475_01830	Glycyl-tRNA synthetase (EC 6.1.1.14)	
742741.3.peg.1682	HMPREF9475_01831	hypothetical protein	
742741.3.peg.1683	HMPREF9475_01832	DNA recombination and repair protein RecO	
742741.3.peg.1684	HMPREF9475_01833	GTP-binding protein Era	
742741.3.peg.1685	HMPREF9475_01834	Predicted insulinase-like Zn-dependent peptidase DVU0941	
742741.3.peg.1687	HMPREF9475_01835	hypothetical protein	
742741.3.peg.1688	HMPREF9475_01836	Uncharacterized protease YrrO	
742741.3.peg.1689	HMPREF9475_01837	FIG011945: O-methyltransferase family protein	
742741.3.peg.169	HMPREF9475_00290	hypothetical protein	
742741.3.peg.1690	HMPREF9475_01838	hypothetical protein	
742741.3.peg.1691	HMPREF9475_01839	Ribonuclease J (endonuclease and 5' exonuclease)	
742741.3.peg.1692	HMPREF9475_01840	hypothetical protein	
742741.3.peg.1693	HMPREF9475_01841	Putative pre-16S rRNA nuclease YqgF	
742741.3.peg.1694	HMPREF9475_01842	UPF0297 protein YrzL	
742741.3.peg.1695	HMPREF9475_01843	tRNA t(6)A37-methylthiotransferase (EC 2.8.4.5)	
742741.3.peg.1696	HMPREF9475_01844	hypothetical protein	
742741.3.peg.1697	HMPREF9475_01845	tRNA 4-thiouridine synthase (EC 2.8.1.4)	
742741.3.peg.1698	HMPREF9475_01846	Cysteine desulfurase (EC 2.8.1.7)%2C associated with tRNA 4-thiouridine synthase	
742741.3.peg.1699	HMPREF9475_01847	16S rRNA (uracil(1498)-N(3))-methyltransferase (EC 2.1.1.193)	
742741.3.peg.17	HMPREF9475_00016	hypothetical protein	
742741.3.peg.170	HMPREF9475_00291	Sortase A%2C LPXTG specific	
742741.3.peg.1700	HMPREF9475_01848	Ribosomal protein L11 methyltransferase	
742741.3.peg.1702	HMPREF9475_01849	Transmembrane protein YfcA	
742741.3.peg.1703	HMPREF9475_01850	Oxygen-independent coproporphyrinogen-III oxidase-like protein YggW	
742741.3.peg.1704	HMPREF9475_01851	Translation elongation factor LepA	
742741.3.peg.1705	HMPREF9475_01852	Transposase	
742741.3.peg.1706	HMPREF9475_01853	hypothetical protein	
742741.3.peg.1707	HMPREF9475_01854	hypothetical protein	
742741.3.peg.1708	HMPREF9475_01855	Acetolactate synthase large subunit (EC 2.2.1.6)	
742741.3.peg.1709	HMPREF9475_01856	hypothetical protein	
742741.3.peg.171	HMPREF9475_00292	hypothetical protein	
742741.3.peg.1710	HMPREF9475_01857	hypothetical protein	
742741.3.peg.1711	HMPREF9475_01858	hypothetical protein	
742741.3.peg.1712	HMPREF9475_01859	hypothetical protein	
742741.3.peg.1713	HMPREF9475_01860	hypothetical protein	
